Nro;Tipo Doc;Tipo Compra;RUT Proveedor;Razon Social;Folio;Fecha Docto;Fecha Recepcion;Fecha Acuse;Monto Exento;Monto Neto;Monto IVA Recuperable;Monto Iva No Recuperable;Codigo IVA No Rec.;Monto Total;Monto Neto Activo Fijo;IVA Activo Fijo;IVA uso Comun;Impto. Sin Derecho a Credito;IVA No Retenido;Tabacos Puros;Tabacos Cigarrillos;Tabacos Elaborados;NCE o NDE sobre Fact. de Compra;Codigo Otro Impuesto;Valor Otro Impuesto;Tasa Otro Impuesto
144;33;Del Giro;76288567-0;COMERCIAL CASERITA LIMITADA;2431781;23/02/2018;23/02/2018 08:18:26;;0;31114;5910;;;37024;;;;;0;;;;0;;;;
145;33;Del Giro;79984240-8;AGROSUPER COMERCIALIZADORA DE ALIMENTOS LTDA.;65273597;23/02/2018;23/02/2018 09:08:41;;0;19808;3764;;;23572;;;;;0;;;;0;;;;
146;33;Del Giro;82623500-4;Ideal S.A.;28331677;23/02/2018;23/02/2018 22:59:39;;0;13149;2498;;;15647;;;;;0;;;;0;;;;
147;33;Del Giro;10533193-2;JACQUELINE DEL CARMEN ASTORGA GONZALEZ;9414;24/02/2018;24/02/2018 13:01:37;;0;2605;495;;;3100;;;;;0;;;;0;;;;
148;33;Del Giro;76075455-2;IMPORTADORA DDPACK LTDA;37085;24/02/2018;24/02/2018 13:15:08;;0;11034;2096;;;13130;;;;;0;;;;0;;;;
149;33;Del Giro;76549502-4;CHILENA DE CAFES SPA;1598;26/02/2018;26/02/2018 10:01:02;;0;62000;11780;;;73780;;;;;0;;;;0;;;;
150;33;Del Giro;91144000-8;EMBOTELLADORA ANDINA S.A.;54023167;27/02/2018;26/02/2018 22:34:09;;0;53885;10238;;;68831;;;;;0;;;;0;27;2841;10;
;33;Del Giro;91144000-8;EMBOTELLADORA ANDINA S.A.;54023167;27/02/2018;;;;;;;;;;;;;;;;;;271;1867;18;
151;33;Del Giro;76468757-4;COMERCIAL LORENZO INOSTROZA Y COMPANIA LIMITADA;5454;25/02/2018;27/02/2018 11:44:02;;0;8992;1708;;;10700;;;;;0;;;;0;;;;
152;33;Del Giro;82623500-4;Ideal S.A.;28331713;27/02/2018;27/02/2018 17:47:51;;0;33642;6392;;;40034;;;;;0;;;;0;;;;
153;34;Del Giro;76574794-5;INVERSIONES CA STUDENT LIVING STGO I SPA;5;25/01/2018;25/01/2018 18:07:12;;2107218;0;0;;;2107218;;;;;0;;;;0;;;;
154;34;Del Giro;76574794-5;INVERSIONES CA STUDENT LIVING STGO I SPA;4;25/01/2018;25/01/2018 18:08:17;;2380079;0;0;;;2380079;;;;;0;;;;0;;;;
155;34;Del Giro;76574794-5;INVERSIONES CA STUDENT LIVING STGO I SPA;3;25/01/2018;25/01/2018 18:10:13;;2370886;0;0;;;2370886;;;;;0;;;;0;;;;
156;34;Del Giro;76574794-5;INVERSIONES CA STUDENT LIVING STGO I SPA;2;25/01/2018;25/01/2018 18:12:47;;2373619;0;0;;;2373619;;;;;0;;;;0;;;;
157;34;Del Giro;76544402-0;VILLANUEVA  AUDITORES  CONSULTORES SPA;213;31/01/2018;02/02/2018 14:26:33;;40000;0;0;;;40000;;;;;0;;;;0;;;;
158;34;Del Giro;76574794-5;INVERSIONES CA STUDENT LIVING STGO I SPA;7;07/02/2018;07/02/2018 15:30:51;;2451562;0;0;;;2451562;;;;;0;;;;0;;;;
159;34;Del Giro;76574794-5;INVERSIONES CA STUDENT LIVING STGO I SPA;9;26/02/2018;26/02/2018 20:53:29;;2397174;0;0;;;2397174;;;;;0;;;;0;;;;
160;61;Del Giro;76039539-0;COMERCIAL DISCOBER LIMITADA;38241;31/01/2018;01/02/2018 10:46:24;;0;2199;418;;;2617;;;;;0;;;;0;;;;
161;61;Del Giro;82623500-4;Ideal S.A.;6026631;06/02/2018;06/02/2018 16:37:09;;0;6120;1163;;;7283;;;;;0;;;;0;;;;
162;61;Del Giro;76288567-0;COMERCIAL CASERITA LIMITADA;1326651;12/02/2018;12/02/2018 20:25:21;;0;1271;241;;;1512;;;;;0;;;;0;;;;
163;61;Del Giro;96606310-6;BREDENMASTER S.A.;151029;12/02/2018;13/02/2018 08:15:52;;0;9337;1774;;;11111;;;;;0;;;;0;;;;
164;61;Del Giro;76165284-2;TRANSPORTE - DISTRIBUCION Y COMERCIALIZACION DE PRODUCTOS DV LTDA.;13549;15/02/2018;19/02/2018 12:25:39;;0;10270;1951;;;13248;;;;;0;;;;0;271;1027;10;
165;61;Del Giro;79684790-5;Promerco S.A.;1007889;07/02/2018;21/02/2018 01:03:08;;0;31251;5938;;;37557;;;;;0;;;;0;27;368;10;
166;61;Del Giro;76561011-7;Alimentos Cruzbeza;13329;02/02/2018;21/02/2018 13:49:27;;0;1261;240;;;1501;;;;;0;;;;0;;;;
167;61;Del Giro;91144000-8;EMBOTELLADORA ANDINA S.A.;16145179;23/02/2018;23/02/2018 16:16:20;;0;3895;740;;;4635;;;;;0;;;;0;;;;
168;61;Del Giro;76288567-0;COMERCIAL CASERITA LIMITADA;1331486;23/02/2018;23/02/2018 17:00:59;;0;31114;5910;;;37024;;;;;0;;;;0;;;;
169;61;Del Giro;91144000-8;EMBOTELLADORA ANDINA S.A.;16159283;27/02/2018;27/02/2018 18:28:37;;0;4913;933;;;6270;;;;;0;;;;0;27;424;10;
